"","Year","System","Number","Type","Leg","Info_1","Info_2","Info_3","Info_4"
"964",1968,"Trident D-5",NA,"Delivery Vehicle","Sea","12,000km","100m","Astro-Inertial","10-14 Warheads (MIRV)"
"965",1968,"B61-7/-11, B83-1",NA,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"966",1968,"AGM-28B (W28)",382,"Warhead","Air","Los Alamos National Laboratory","790kg","Contact, airburst","70-1,450Kt"
"967",1968,"AGM-69A (W69)",NA,"Warhead","Air","Los Alamos National Laboratory","125kg","Contact, airburst","170-200Kt"
"968",1968,"AGM-86B (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"969",1968,"AGM-129A (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","324kg (B61), 1100kg (B83)","Contact, airburst","10-1,200Kt (Variable Yield)"
"970",1968,"W49",NA,"Warhead","Land","Lawrence Livermore National Laboratory","1,400kg","Contact, airburst","4.5Mt"
"971",1968,"W38",NA,"Warhead","Land","Los Alamos National Laboratory","740kg","Contact, airburst","1.45Mt"
"972",1968,"W53",54,"Warhead","Land","Los Alamos National Laboratory","4,010kg","Contact, airburst","9Mt"
"973",1968,"W59",150,"Warhead","Land","Lawrence Livermore National Laboratory","270kg","Contact, airburst","1.2Mt"
"974",1968,"W56",840,"Warhead","Land","Los Alamos National Laboratory","250kg","Contact, airburst","800Kt"
"975",1968,"W62",NA,"Warhead","Land","Lawrence Livermore National Laboratory","115kg","Contact, airburst","170Kt"
"976",1968,"W78",NA,"Warhead","Land","Los Alamos National Laboratory","320-360kg","Contact, airburst","350Kt"
"977",1968,"W87",NA,"Warhead","Land","Lawrence Livermore National Laboratory","180-270kg","Contact, airburst","300Kt"
"978",1968,"W47Y1",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","330kg","Contact, airburst","600Kt"
"979",1968,"W47Y2",208,"Warhead","Sea","Lawrence Livermore National Laboratory","332kg","Contact, airburst","1.2Mt"
"980",1968,"W58",448,"Warhead","Sea","Lawrence Livermore National Laboratory","117kg","Contact, airburst","200Kt"
"981",1968,"W68",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","166kg","Contact, airburst","40Kt"
"982",1968,"W76-0",NA,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","100Kt"
"983",1968,"W76-1",NA,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","90Kt"
"984",1968,"W88",NA,"Warhead","Sea","Los Alamos National Laboratory","175-350kg","Contact, airburst","475Kt"
"985",1969,"B-29 Superfortress",NA,"Delivery Vehicle","Air","3,853km","N/A","N/A","12,700kg"
"986",1969,"B-36 Peacemaker",NA,"Delivery Vehicle","Air","3,240km","N/A","N/A","11,340kg"
"987",1969,"B-50 Superfortress",NA,"Delivery Vehicle","Air","14,200km","N/A","N/A","32,000kg"
"988",1969,"B-47 Stratojet",NA,"Delivery Vehicle","Air","3,220km","N/A","N/A","8,820kg"
"989",1969,"B-58 Hustler",39,"Delivery Vehicle","Air","11,000km","N/A","N/A","23,000kg"
"990",1969,"B-52 Stratofortress",360,"Delivery Vehicle","Air","12,000km","N/A","N/A","34,000kg"
"991",1969,"B-1B Lancer",NA,"Delivery Vehicle","Air","5,230km","N/A","N/A","9,100kg"
"992",1969,"B-2 Spirit",NA,"Delivery Vehicle","Air","6,413km","N/A","N/A","33,000kg"
"993",1969,"Atlas",NA,"Delivery Vehicle","Land","14,000km","1,400m","Radio Command","1 Warhead"
"994",1969,"Titan I",NA,"Delivery Vehicle","Land","10,000km","1,400m","Radio Command","1 Warhead"
"995",1969,"Titan II",54,"Delivery Vehicle","Land","15,000km","900m","Inertial","1 Warhead"
"996",1969,"Minuteman I",500,"Delivery Vehicle","Land","10,000km","1000m","Inertial","1 Warhead"
"997",1969,"Minuteman II",500,"Delivery Vehicle","Land","12,500km","200m","Inertial","3 Warheads (MIRV)"
"998",1969,"Minuteman III",NA,"Delivery Vehicle","Land","13,000km","120m","Inertial","3 Warheads (MIRV)"
"999",1969,"Peacekeeper",NA,"Delivery Vehicle","Land","9,600km","90m","Inertial","12 Warheads (MIRV)"
"1000",1969,"Polaris A-1",NA,"Delivery Vehicle","Sea","2,200km","3.7km","Inertial","1 Warhead"
"1001",1969,"Polaris A-2",208,"Delivery Vehicle","Sea","2,700km","3.7km","Inertial","1 Warhead"
"1002",1969,"Polaris A-3",448,"Delivery Vehicle","Sea","4,600km","1km","Inertial","3 Warheads (MRV)"
"1003",1969,"Poseidon C-3",NA,"Delivery Vehicle","Sea","5,900km","560m","Inertial","10 Warheads (MIRV)"
"1004",1969,"Trident C-4",NA,"Delivery Vehicle","Sea","7,400km","200-500m","Astro-Inertial","8 Warheads (MIRV)"
"1005",1969,"Trident D-5",NA,"Delivery Vehicle","Sea","12,000km","100m","Astro-Inertial","10-14 Warheads (MIRV)"
"1006",1969,"B61-7/-11, B83-1",NA,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"1007",1969,"AGM-28B (W28)",330,"Warhead","Air","Los Alamos National Laboratory","790kg","Contact, airburst","70-1,450Kt"
"1008",1969,"AGM-69A (W69)",NA,"Warhead","Air","Los Alamos National Laboratory","125kg","Contact, airburst","170-200Kt"
"1009",1969,"AGM-86B (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"1010",1969,"AGM-129A (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","324kg (B61), 1100kg (B83)","Contact, airburst","10-1,200Kt (Variable Yield)"
"1011",1969,"W49",NA,"Warhead","Land","Lawrence Livermore National Laboratory","1,400kg","Contact, airburst","4.5Mt"
"1012",1969,"W38",NA,"Warhead","Land","Los Alamos National Laboratory","740kg","Contact, airburst","1.45Mt"
"1013",1969,"W53",54,"Warhead","Land","Los Alamos National Laboratory","4,010kg","Contact, airburst","9Mt"
"1014",1969,"W59",150,"Warhead","Land","Lawrence Livermore National Laboratory","270kg","Contact, airburst","1.2Mt"
"1015",1969,"W56",840,"Warhead","Land","Los Alamos National Laboratory","250kg","Contact, airburst","800Kt"
"1016",1969,"W62",NA,"Warhead","Land","Lawrence Livermore National Laboratory","115kg","Contact, airburst","170Kt"
"1017",1969,"W78",NA,"Warhead","Land","Los Alamos National Laboratory","320-360kg","Contact, airburst","350Kt"
"1018",1969,"W87",NA,"Warhead","Land","Lawrence Livermore National Laboratory","180-270kg","Contact, airburst","300Kt"
"1019",1969,"W47Y1",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","330kg","Contact, airburst","600Kt"
"1020",1969,"W47Y2",208,"Warhead","Sea","Lawrence Livermore National Laboratory","332kg","Contact, airburst","1.2Mt"
"1021",1969,"W58",448,"Warhead","Sea","Lawrence Livermore National Laboratory","117kg","Contact, airburst","200Kt"
"1022",1969,"W68",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","166kg","Contact, airburst","40Kt"
"1023",1969,"W76-0",NA,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","100Kt"
"1024",1969,"W76-1",NA,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","90Kt"
"1025",1969,"W88",NA,"Warhead","Sea","Los Alamos National Laboratory","175-350kg","Contact, airburst","475Kt"
"1026",1970,"B-29 Superfortress",NA,"Delivery Vehicle","Air","3,853km","N/A","N/A","12,700kg"
"1027",1970,"B-36 Peacemaker",NA,"Delivery Vehicle","Air","3,240km","N/A","N/A","11,340kg"
"1028",1970,"B-50 Superfortress",NA,"Delivery Vehicle","Air","14,200km","N/A","N/A","32,000kg"
"1029",1970,"B-47 Stratojet",NA,"Delivery Vehicle","Air","3,220km","N/A","N/A","8,820kg"
"1030",1970,"B-58 Hustler",NA,"Delivery Vehicle","Air","11,000km","N/A","N/A","23,000kg"
"1031",1970,"B-52 Stratofortress",360,"Delivery Vehicle","Air","12,000km","N/A","N/A","34,000kg"
"1032",1970,"B-1B Lancer",NA,"Delivery Vehicle","Air","5,230km","N/A","N/A","9,100kg"
"1033",1970,"B-2 Spirit",NA,"Delivery Vehicle","Air","6,413km","N/A","N/A","33,000kg"
"1034",1970,"Atlas",NA,"Delivery Vehicle","Land","14,000km","1,400m","Radio Command","1 Warhead"
"1035",1970,"Titan I",NA,"Delivery Vehicle","Land","10,000km","1,400m","Radio Command","1 Warhead"
"1036",1970,"Titan II",54,"Delivery Vehicle","Land","15,000km","900m","Inertial","1 Warhead"
"1037",1970,"Minuteman I",400,"Delivery Vehicle","Land","10,000km","1000m","Inertial","1 Warhead"
"1038",1970,"Minuteman II",500,"Delivery Vehicle","Land","12,500km","200m","Inertial","3 Warheads (MIRV)"
"1039",1970,"Minuteman III",100,"Delivery Vehicle","Land","13,000km","120m","Inertial","3 Warheads (MIRV)"
"1040",1970,"Peacekeeper",NA,"Delivery Vehicle","Land","9,600km","90m","Inertial","12 Warheads (MIRV)"
"1041",1970,"Polaris A-1",NA,"Delivery Vehicle","Sea","2,200km","3.7km","Inertial","1 Warhead"
"1042",1970,"Polaris A-2",208,"Delivery Vehicle","Sea","2,700km","3.7km","Inertial","1 Warhead"
"1043",1970,"Polaris A-3",448,"Delivery Vehicle","Sea","4,600km","1km","Inertial","3 Warheads (MRV)"
"1044",1970,"Poseidon C-3",NA,"Delivery Vehicle","Sea","5,900km","560m","Inertial","10 Warheads (MIRV)"
"1045",1970,"Trident C-4",NA,"Delivery Vehicle","Sea","7,400km","200-500m","Astro-Inertial","8 Warheads (MIRV)"
"1046",1970,"Trident D-5",NA,"Delivery Vehicle","Sea","12,000km","100m","Astro-Inertial","10-14 Warheads (MIRV)"
"1047",1970,"B61-7/-11, B83-1",NA,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"1048",1970,"AGM-28B (W28)",279,"Warhead","Air","Los Alamos National Laboratory","790kg","Contact, airburst","70-1,450Kt"
"1049",1970,"AGM-69A (W69)",NA,"Warhead","Air","Los Alamos National Laboratory","125kg","Contact, airburst","170-200Kt"
"1050",1970,"AGM-86B (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"1051",1970,"AGM-129A (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","324kg (B61), 1100kg (B83)","Contact, airburst","10-1,200Kt (Variable Yield)"
"1052",1970,"W49",NA,"Warhead","Land","Lawrence Livermore National Laboratory","1,400kg","Contact, airburst","4.5Mt"
"1053",1970,"W38",NA,"Warhead","Land","Los Alamos National Laboratory","740kg","Contact, airburst","1.45Mt"
"1054",1970,"W53",54,"Warhead","Land","Los Alamos National Laboratory","4,010kg","Contact, airburst","9Mt"
"1055",1970,"W59",150,"Warhead","Land","Lawrence Livermore National Laboratory","270kg","Contact, airburst","1.2Mt"
"1056",1970,"W56",740,"Warhead","Land","Los Alamos National Laboratory","250kg","Contact, airburst","800Kt"
"1057",1970,"W62",300,"Warhead","Land","Lawrence Livermore National Laboratory","115kg","Contact, airburst","170Kt"
"1058",1970,"W78",NA,"Warhead","Land","Los Alamos National Laboratory","320-360kg","Contact, airburst","350Kt"
"1059",1970,"W87",NA,"Warhead","Land","Lawrence Livermore National Laboratory","180-270kg","Contact, airburst","300Kt"
"1060",1970,"W47Y1",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","330kg","Contact, airburst","600Kt"
"1061",1970,"W47Y2",208,"Warhead","Sea","Lawrence Livermore National Laboratory","332kg","Contact, airburst","1.2Mt"
"1062",1970,"W58",448,"Warhead","Sea","Lawrence Livermore National Laboratory","117kg","Contact, airburst","200Kt"
"1063",1970,"W68",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","166kg","Contact, airburst","40Kt"
"1064",1970,"W76-0",NA,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","100Kt"
"1065",1970,"W76-1",NA,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","90Kt"
"1066",1970,"W88",NA,"Warhead","Sea","Los Alamos National Laboratory","175-350kg","Contact, airburst","475Kt"
"1067",1971,"B-29 Superfortress",NA,"Delivery Vehicle","Air","3,853km","N/A","N/A","12,700kg"
"1068",1971,"B-36 Peacemaker",NA,"Delivery Vehicle","Air","3,240km","N/A","N/A","11,340kg"
"1069",1971,"B-50 Superfortress",NA,"Delivery Vehicle","Air","14,200km","N/A","N/A","32,000kg"
"1070",1971,"B-47 Stratojet",NA,"Delivery Vehicle","Air","3,220km","N/A","N/A","8,820kg"
"1071",1971,"B-58 Hustler",NA,"Delivery Vehicle","Air","11,000km","N/A","N/A","23,000kg"
"1072",1971,"B-52 Stratofortress",347,"Delivery Vehicle","Air","12,000km","N/A","N/A","34,000kg"
"1073",1971,"B-1B Lancer",NA,"Delivery Vehicle","Air","5,230km","N/A","N/A","9,100kg"
"1074",1971,"B-2 Spirit",NA,"Delivery Vehicle","Air","6,413km","N/A","N/A","33,000kg"
"1075",1971,"Atlas",NA,"Delivery Vehicle","Land","14,000km","1,400m","Radio Command","1 Warhead"
"1076",1971,"Titan I",NA,"Delivery Vehicle","Land","10,000km","1,400m","Radio Command","1 Warhead"
"1077",1971,"Titan II",54,"Delivery Vehicle","Land","15,000km","900m","Inertial","1 Warhead"
"1078",1971,"Minuteman I",300,"Delivery Vehicle","Land","10,000km","1000m","Inertial","1 Warhead"
"1079",1971,"Minuteman II",500,"Delivery Vehicle","Land","12,500km","200m","Inertial","3 Warheads (MIRV)"
"1080",1971,"Minuteman III",200,"Delivery Vehicle","Land","13,000km","120m","Inertial","3 Warheads (MIRV)"
"1081",1971,"Peacekeeper",NA,"Delivery Vehicle","Land","9,600km","90m","Inertial","12 Warheads (MIRV)"
"1082",1971,"Polaris A-1",NA,"Delivery Vehicle","Sea","2,200km","3.7km","Inertial","1 Warhead"
"1083",1971,"Polaris A-2",144,"Delivery Vehicle","Sea","2,700km","3.7km","Inertial","1 Warhead"
"1084",1971,"Polaris A-3",400,"Delivery Vehicle","Sea","4,600km","1km","Inertial","3 Warheads (MRV)"
"1085",1971,"Poseidon C-3",112,"Delivery Vehicle","Sea","5,900km","560m","Inertial","10 Warheads (MIRV)"
"1086",1971,"Trident C-4",NA,"Delivery Vehicle","Sea","7,400km","200-500m","Astro-Inertial","8 Warheads (MIRV)"
"1087",1971,"Trident D-5",NA,"Delivery Vehicle","Sea","12,000km","100m","Astro-Inertial","10-14 Warheads (MIRV)"
"1088",1971,"B61-7/-11, B83-1",NA,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"1089",1971,"AGM-28B (W28)",276,"Warhead","Air","Los Alamos National Laboratory","790kg","Contact, airburst","70-1,450Kt"
"1090",1971,"AGM-69A (W69)",NA,"Warhead","Air","Los Alamos National Laboratory","125kg","Contact, airburst","170-200Kt"
"1091",1971,"AGM-86B (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"1092",1971,"AGM-129A (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","324kg (B61), 1100kg (B83)","Contact, airburst","10-1,200Kt (Variable Yield)"
"1093",1971,"W49",NA,"Warhead","Land","Lawrence Livermore National Laboratory","1,400kg","Contact, airburst","4.5Mt"
"1094",1971,"W38",NA,"Warhead","Land","Los Alamos National Laboratory","740kg","Contact, airburst","1.45Mt"
"1095",1971,"W53",54,"Warhead","Land","Los Alamos National Laboratory","4,010kg","Contact, airburst","9Mt"
"1096",1971,"W59",150,"Warhead","Land","Lawrence Livermore National Laboratory","270kg","Contact, airburst","1.2Mt"
"1097",1971,"W56",640,"Warhead","Land","Los Alamos National Laboratory","250kg","Contact, airburst","800Kt"
"1098",1971,"W62",600,"Warhead","Land","Lawrence Livermore National Laboratory","115kg","Contact, airburst","170Kt"
"1099",1971,"W78",NA,"Warhead","Land","Los Alamos National Laboratory","320-360kg","Contact, airburst","350Kt"
"1100",1971,"W87",NA,"Warhead","Land","Lawrence Livermore National Laboratory","180-270kg","Contact, airburst","300Kt"
"1101",1971,"W47Y1",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","330kg","Contact, airburst","600Kt"
"1102",1971,"W47Y2",144,"Warhead","Sea","Lawrence Livermore National Laboratory","332kg","Contact, airburst","1.2Mt"
"1103",1971,"W58",400,"Warhead","Sea","Lawrence Livermore National Laboratory","117kg","Contact, airburst","200Kt"
"1104",1971,"W68",1120,"Warhead","Sea","Lawrence Livermore National Laboratory","166kg","Contact, airburst","40Kt"
"1105",1971,"W76-0",NA,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","100Kt"
"1106",1971,"W76-1",NA,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","90Kt"
"1107",1971,"W88",NA,"Warhead","Sea","Los Alamos National Laboratory","175-350kg","Contact, airburst","475Kt"
"1108",1972,"B-29 Superfortress",NA,"Delivery Vehicle","Air","3,853km","N/A","N/A","12,700kg"
"1109",1972,"B-36 Peacemaker",NA,"Delivery Vehicle","Air","3,240km","N/A","N/A","11,340kg"
"1110",1972,"B-50 Superfortress",NA,"Delivery Vehicle","Air","14,200km","N/A","N/A","32,000kg"
"1111",1972,"B-47 Stratojet",NA,"Delivery Vehicle","Air","3,220km","N/A","N/A","8,820kg"
"1112",1972,"B-58 Hustler",NA,"Delivery Vehicle","Air","11,000km","N/A","N/A","23,000kg"
"1113",1972,"B-52 Stratofortress",397,"Delivery Vehicle","Air","12,000km","N/A","N/A","34,000kg"
"1114",1972,"B-1B Lancer",NA,"Delivery Vehicle","Air","5,230km","N/A","N/A","9,100kg"
"1115",1972,"B-2 Spirit",NA,"Delivery Vehicle","Air","6,413km","N/A","N/A","33,000kg"
"1116",1972,"Atlas",NA,"Delivery Vehicle","Land","14,000km","1,400m","Radio Command","1 Warhead"
"1117",1972,"Titan I",NA,"Delivery Vehicle","Land","10,000km","1,400m","Radio Command","1 Warhead"
"1118",1972,"Titan II",54,"Delivery Vehicle","Land","15,000km","900m","Inertial","1 Warhead"
"1119",1972,"Minuteman I",200,"Delivery Vehicle","Land","10,000km","1000m","Inertial","1 Warhead"
"1120",1972,"Minuteman II",500,"Delivery Vehicle","Land","12,500km","200m","Inertial","3 Warheads (MIRV)"
"1121",1972,"Minuteman III",300,"Delivery Vehicle","Land","13,000km","120m","Inertial","3 Warheads (MIRV)"
"1122",1972,"Peacekeeper",NA,"Delivery Vehicle","Land","9,600km","90m","Inertial","12 Warheads (MIRV)"
"1123",1972,"Polaris A-1",NA,"Delivery Vehicle","Sea","2,200km","3.7km","Inertial","1 Warhead"
"1124",1972,"Polaris A-2",96,"Delivery Vehicle","Sea","2,700km","3.7km","Inertial","1 Warhead"
"1125",1972,"Polaris A-3",368,"Delivery Vehicle","Sea","4,600km","1km","Inertial","3 Warheads (MRV)"
"1126",1972,"Poseidon C-3",192,"Delivery Vehicle","Sea","5,900km","560m","Inertial","10 Warheads (MIRV)"
"1127",1972,"Trident C-4",NA,"Delivery Vehicle","Sea","7,400km","200-500m","Astro-Inertial","8 Warheads (MIRV)"
"1128",1972,"Trident D-5",NA,"Delivery Vehicle","Sea","12,000km","100m","Astro-Inertial","10-14 Warheads (MIRV)"
"1129",1972,"B61-7/-11, B83-1",NA,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"1130",1972,"AGM-28B (W28)",272,"Warhead","Air","Los Alamos National Laboratory","790kg","Contact, airburst","70-1,450Kt"
"1131",1972,"AGM-69A (W69)",175,"Warhead","Air","Los Alamos National Laboratory","125kg","Contact, airburst","170-200Kt"
"1132",1972,"AGM-86B (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"1133",1972,"AGM-129A (W80-1)",NA,"Warhead","Air","Los Alamos National Laboratory","324kg (B61), 1100kg (B83)","Contact, airburst","10-1,200Kt (Variable Yield)"
"1134",1972,"W49",NA,"Warhead","Land","Lawrence Livermore National Laboratory","1,400kg","Contact, airburst","4.5Mt"
"1135",1972,"W38",NA,"Warhead","Land","Los Alamos National Laboratory","740kg","Contact, airburst","1.45Mt"
"1136",1972,"W53",54,"Warhead","Land","Los Alamos National Laboratory","4,010kg","Contact, airburst","9Mt"
"1137",1972,"W59",150,"Warhead","Land","Lawrence Livermore National Laboratory","270kg","Contact, airburst","1.2Mt"
"1138",1972,"W56",540,"Warhead","Land","Los Alamos National Laboratory","250kg","Contact, airburst","800Kt"
"1139",1972,"W62",900,"Warhead","Land","Lawrence Livermore National Laboratory","115kg","Contact, airburst","170Kt"
